transaction_id,user_id,transaction_date,amount,merchant_category,location,time_of_day,multiple_transactions,high_risk_merchant,unusual_location,device_type,payment_method,is_fraud
TXN00004285,USER6054,2024-08-01 08:29:46,86983.54,Shopping,Delhi,4,1,0,0,Desktop,Card,0
TXN00004286,USER1808,2024-03-11 19:23:46,66840.47,Education,Odisha,13,2,0,1,Mobile,Wallet,0
TXN00004287,USER1725,2024-02-18 10:22:46,55273.43,Healthcare,Tamil Nadu,7,0,0,0,Mobile,UPI,0
TXN00004288,USER8701,2024-10-11 06:26:46,82069.24,Bills,Telangana,10,2,0,0,Desktop,Wallet,0
TXN00004289,USER2216,2024-05-25 07:38:46,63323.1,Electronics,Himachal Pradesh,14,2,0,0,Mobile,Wallet,0
TXN00004290,USER5051,2024-08-04 08:43:46,66993.06,Shopping,Tripura,12,3,0,0,Mobile,Wallet,0
TXN00004291,USER3197,2024-10-03 19:27:46,25441.69,Travel,Sikkim,4,1,0,0,Mobile,UPI,0
TXN00004292,USER3806,2024-07-16 05:27:46,81723.66,Groceries,Meghalaya,12,3,0,0,Mobile,Wallet,0
TXN00004293,USER9970,2024-08-19 01:15:46,65065.24,Shopping,Manipur,2,0,0,0,Mobile,Wallet,0
TXN00004294,USER1972,2024-07-07 11:11:46,84454.48,Groceries,Himachal Pradesh,12,4,0,0,Mobile,UPI,0
TXN00004295,USER6634,2024-06-07 18:33:46,35217.54,Food,Odisha,10,0,0,0,Mobile,Wallet,0
TXN00004296,USER8483,2024-11-07 03:25:46,33237.84,Fashion,Nagaland,8,0,0,0,Mobile,Wallet,0
TXN00004297,USER3123,2024-07-03 22:02:46,2487.91,Bills,Rajasthan,3,0,0,0,Mobile,Wallet,0
TXN00004298,USER9790,2023-12-30 03:00:46,76883.67,Others,Gujarat,16,0,0,0,Mobile,Wallet,0
TXN00004299,USER1224,2024-11-14 08:50:46,33098.41,Fashion,Uttarakhand,14,3,0,0,Mobile,UPI,0
TXN00004300,USER2814,2024-11-29 00:20:46,32788.51,Food,Meghalaya,17,0,0,0,Mobile,UPI,0
TXN00004301,USER2106,2024-12-14 20:53:46,68899.58,Shopping,Manipur,15,2,0,0,Mobile,UPI,0
TXN00004302,USER1124,2024-09-13 19:17:46,25361.61,Entertainment,Tamil Nadu,23,0,0,0,Tablet,UPI,0
TXN00004303,USER4246,2024-10-10 23:51:46,90911.15,Food,Karnataka,1,4,0,0,Mobile,UPI,0
TXN00004304,USER3931,2023-12-31 18:15:46,53852.79,Electronics,Goa,5,1,0,0,Tablet,UPI,0
TXN00004305,USER3971,2024-09-12 09:13:46,96950.78,Others,Assam,11,3,0,0,Tablet,UPI,0
TXN00004306,USER3017,2024-03-31 07:15:46,7759.22,Others,Maharashtra,4,3,0,0,Mobile,UPI,0
TXN00004307,USER8415,2024-04-25 04:05:46,33748.85,Travel,Goa,23,3,0,0,Mobile,Wallet,0
TXN00004308,USER3415,2024-03-11 14:38:46,38208.89,Electronics,Mizoram,16,3,0,0,Mobile,UPI,0
TXN00004309,USER4096,2024-09-05 16:11:46,73069.03,Entertainment,Odisha,18,0,0,0,Mobile,UPI,0
TXN00004310,USER2609,2024-01-13 12:58:46,21374.93,Fashion,Nagaland,11,4,0,0,Tablet,UPI,0
TXN00004311,USER1717,2024-11-28 19:18:46,37597.05,Healthcare,Punjab,4,0,1,0,Desktop,UPI,0
TXN00004312,USER4561,2024-09-20 23:58:46,91073.19,Healthcare,Meghalaya,23,1,0,1,Mobile,UPI,0
TXN00004313,USER7782,2024-05-31 18:51:46,11543.63,Groceries,Telangana,6,1,0,0,Mobile,Card,0
TXN00004314,USER2048,2024-09-30 23:33:46,74557.87,Education,Assam,1,0,0,0,Mobile,UPI,0
TXN00004315,USER9307,2024-04-17 03:50:46,70278.26,Others,Goa,11,0,0,0,Mobile,UPI,0
TXN00004316,USER8905,2024-12-14 18:34:46,13137.46,Others,Uttar Pradesh,22,0,0,0,Mobile,Card,0
TXN00004317,USER6578,2024-08-20 14:35:46,68880.22,Groceries,Mizoram,4,4,0,0,Desktop,Card,1
TXN00004318,USER2620,2024-07-12 18:02:46,57021.4,Electronics,Punjab,21,3,1,0,Mobile,UPI,0
TXN00004319,USER7548,2024-09-23 14:38:46,28823.48,Bills,Chhattisgarh,7,1,1,0,Desktop,UPI,0
TXN00004320,USER8381,2024-02-11 11:24:46,31183.01,Others,Rajasthan,4,1,0,0,Mobile,UPI,0
TXN00004321,USER5780,2024-10-21 16:17:46,83315.93,Travel,Meghalaya,15,3,0,1,Mobile,Wallet,0
TXN00004322,USER4792,2024-07-03 02:41:46,23178.4,Bills,Mizoram,8,3,0,0,Desktop,Wallet,0
TXN00004323,USER3941,2024-12-25 18:49:46,51326.77,Entertainment,Meghalaya,0,1,1,0,Mobile,Wallet,0
TXN00004324,USER6695,2024-03-30 03:36:46,68146.86,Travel,Tripura,4,1,1,0,Mobile,UPI,0
TXN00004325,USER7401,2024-01-16 02:12:46,13077.18,Shopping,Rajasthan,0,4,0,0,Mobile,Card,0
TXN00004326,USER7197,2024-09-15 22:36:46,93242.15,Education,Himachal Pradesh,16,1,0,0,Mobile,UPI,0
TXN00004327,USER6450,2024-03-05 23:49:46,26137.37,Entertainment,Gujarat,0,0,1,0,Mobile,UPI,0
TXN00004328,USER9975,2024-03-01 10:01:46,31951.61,Travel,Chhattisgarh,14,0,0,0,Mobile,UPI,0
TXN00004329,USER9432,2024-12-13 18:43:46,66644.96,Entertainment,Himachal Pradesh,4,3,0,0,Desktop,UPI,0
TXN00004330,USER6874,2024-03-05 16:47:46,7911.35,Shopping,Rajasthan,8,3,0,0,Mobile,UPI,0
TXN00004331,USER2553,2024-08-16 01:31:46,62798.51,Groceries,Jharkhand,17,0,0,0,Mobile,UPI,0
TXN00004332,USER2012,2024-10-13 03:08:46,91611.39,Travel,Tripura,5,3,0,0,Desktop,UPI,0
TXN00004333,USER9378,2024-08-24 05:34:46,24984.15,Education,Rajasthan,20,0,0,0,Desktop,UPI,0
TXN00004334,USER2881,2024-03-20 05:29:46,36254.58,Others,Andhra Pradesh,11,4,1,0,Mobile,Wallet,0
TXN00004335,USER7799,2024-04-09 17:48:46,23310.16,Fashion,Gujarat,13,3,0,0,Mobile,UPI,0
TXN00004336,USER5586,2024-05-20 18:26:46,81895.0,Bills,Rajasthan,6,2,0,0,Desktop,Card,0
TXN00004337,USER9622,2024-02-26 08:10:46,16844.02,Electronics,Chhattisgarh,6,1,0,0,Desktop,Card,0
TXN00004338,USER9430,2024-12-12 06:23:46,34728.16,Electronics,Goa,18,0,0,0,Mobile,UPI,0
TXN00004339,USER7447,2024-07-22 21:08:46,60142.08,Others,Goa,5,1,0,0,Mobile,UPI,0
TXN00004340,USER3345,2024-01-11 16:11:46,40514.99,Food,Tamil Nadu,2,1,0,0,Desktop,Card,0
TXN00004341,USER1075,2024-06-06 08:38:46,6640.38,Bills,West Bengal,15,3,0,0,Mobile,UPI,0
TXN00004342,USER6877,2024-06-02 11:02:46,94777.29,Healthcare,Manipur,15,1,0,0,Mobile,Wallet,0
TXN00004343,USER7785,2024-03-05 12:58:46,33856.25,Healthcare,Haryana,17,2,0,0,Tablet,UPI,0
TXN00004344,USER5922,2024-09-12 23:06:46,44620.56,Fashion,Andhra Pradesh,4,3,0,0,Mobile,UPI,0
TXN00004345,USER9090,2024-08-22 16:17:46,16837.78,Travel,Jharkhand,19,0,0,0,Mobile,UPI,0
TXN00004346,USER3330,2024-11-21 01:22:46,86548.49,Healthcare,Uttarakhand,3,1,0,0,Mobile,UPI,0
TXN00004347,USER5686,2024-06-19 21:21:46,29213.74,Healthcare,Assam,15,1,0,0,Mobile,UPI,0
TXN00004348,USER2902,2024-11-14 14:21:46,2080.32,Entertainment,Sikkim,3,4,0,0,Mobile,Card,0
TXN00004349,USER5670,2024-06-18 01:05:46,31708.62,Others,Meghalaya,23,0,0,0,Mobile,Wallet,0
TXN00004350,USER8143,2024-09-30 07:44:46,98407.56,Healthcare,Andhra Pradesh,12,4,0,0,Mobile,Wallet,0
TXN00004351,USER3059,2024-08-15 06:34:46,14769.6,Education,Meghalaya,13,0,0,0,Mobile,Wallet,0
TXN00004352,USER1140,2024-10-22 15:29:46,3217.13,Travel,Maharashtra,16,1,0,0,Mobile,UPI,0
TXN00004353,USER2789,2024-06-24 15:23:46,57859.74,Food,Chhattisgarh,2,1,1,0,Tablet,UPI,0
TXN00004354,USER1016,2024-09-21 18:14:46,37229.49,Electronics,Meghalaya,2,2,1,0,Mobile,UPI,0
TXN00004355,USER1464,2024-02-21 20:27:46,79518.03,Healthcare,Rajasthan,16,3,0,0,Mobile,Wallet,0
TXN00004356,USER5471,2024-11-03 00:48:46,73215.59,Shopping,Uttar Pradesh,12,2,0,0,Mobile,Wallet,0
TXN00004357,USER2827,2024-09-05 02:18:46,18623.36,Fashion,Tripura,20,0,0,0,Mobile,Wallet,0
TXN00004358,USER9711,2024-09-11 06:05:46,56506.77,Fashion,Karnataka,19,0,0,0,Mobile,Wallet,0
TXN00004359,USER6956,2024-08-06 21:12:46,3340.36,Electronics,Nagaland,9,0,0,0,Desktop,Card,0
TXN00004360,USER1089,2024-11-02 13:57:46,44003.87,Bills,Gujarat,23,0,1,0,Mobile,UPI,0
TXN00004361,USER5815,2024-12-22 21:27:46,71433.92,Food,Tripura,11,3,0,0,Desktop,UPI,0
TXN00004362,USER3851,2024-02-25 16:03:46,41554.38,Healthcare,Haryana,8,1,0,0,Desktop,UPI,0
TXN00004363,USER3843,2024-08-23 11:31:46,11883.62,Electronics,Mizoram,20,2,1,0,Mobile,UPI,0
TXN00004364,USER7543,2024-09-20 20:23:46,6247.21,Travel,Maharashtra,0,1,0,1,Tablet,UPI,0
TXN00004365,USER6901,2024-02-13 08:38:46,85380.58,Entertainment,Mizoram,3,4,0,0,Desktop,Wallet,0
TXN00004366,USER1969,2024-04-04 21:19:46,89143.56,Electronics,Kerala,18,2,0,0,Mobile,Wallet,0
TXN00004367,USER2094,2024-03-03 06:19:46,34374.94,Food,Nagaland,5,0,0,0,Desktop,Card,0
TXN00004368,USER7124,2024-05-16 00:34:46,16500.82,Entertainment,Andhra Pradesh,14,0,0,0,Mobile,UPI,0
TXN00004369,USER8347,2024-05-03 15:42:46,97863.76,Bills,Telangana,17,4,0,0,Mobile,UPI,0
TXN00004370,USER4195,2024-01-04 21:30:46,54631.79,Entertainment,Gujarat,4,2,0,0,Mobile,Wallet,0
TXN00004371,USER2404,2024-03-10 05:40:46,47717.84,Healthcare,Goa,7,3,0,0,Mobile,Wallet,0
TXN00004372,USER7940,2024-09-20 09:15:46,74186.61,Groceries,Manipur,10,3,0,0,Desktop,UPI,0
TXN00004373,USER5290,2024-01-06 09:56:46,16970.05,Electronics,Nagaland,4,0,0,0,Desktop,Wallet,0
TXN00004374,USER4982,2024-12-17 09:23:46,58040.97,Others,Karnataka,20,0,0,0,Desktop,UPI,0
TXN00004375,USER6555,2024-12-22 15:35:46,89027.22,Entertainment,Tripura,7,0,0,1,Desktop,UPI,0
TXN00004376,USER8954,2024-05-20 04:46:46,2404.54,Others,Delhi,10,4,0,0,Mobile,Wallet,0
TXN00004377,USER5713,2024-10-08 22:28:46,67326.68,Electronics,Mizoram,20,4,1,0,Desktop,Wallet,1
TXN00004378,USER4092,2024-05-21 23:59:46,55187.25,Shopping,Andhra Pradesh,19,1,0,0,Mobile,Wallet,0
TXN00004379,USER5159,2024-11-09 21:54:46,95085.0,Groceries,Arunachal Pradesh,9,4,1,0,Mobile,UPI,1
TXN00004380,USER7308,2024-03-10 16:27:46,25943.98,Healthcare,Gujarat,8,2,0,0,Desktop,UPI,0
TXN00004381,USER8478,2024-04-15 21:49:46,85903.28,Electronics,Jharkhand,1,4,0,0,Mobile,Wallet,0
TXN00004382,USER9476,2024-08-05 00:27:46,30967.67,Shopping,Maharashtra,16,2,0,0,Mobile,Card,0
TXN00004383,USER5933,2024-02-23 04:12:46,43043.37,Others,Kerala,3,3,0,0,Mobile,UPI,0
TXN00004384,USER5926,2024-06-22 03:38:46,21407.43,Shopping,Mizoram,11,1,0,0,Mobile,Card,0
TXN00004385,USER4969,2024-12-12 03:06:46,86372.74,Food,Maharashtra,18,4,0,0,Mobile,Card,0
TXN00004386,USER3965,2024-04-24 20:03:46,19621.43,Groceries,Odisha,18,3,0,0,Mobile,Wallet,0
TXN00004387,USER5319,2024-11-17 00:21:46,85915.4,Travel,Jharkhand,18,2,0,0,Desktop,Wallet,0
TXN00004388,USER9975,2024-07-18 05:44:46,45615.78,Others,Telangana,6,1,0,0,Mobile,UPI,0
TXN00004389,USER8108,2024-08-20 18:56:46,83525.04,Groceries,Kerala,12,3,1,0,Tablet,UPI,0
TXN00004390,USER4939,2024-07-04 07:16:46,26522.41,Food,Gujarat,1,2,0,0,Desktop,UPI,0
TXN00004391,USER1044,2024-04-07 12:26:46,13359.74,Fashion,Haryana,7,1,0,0,Mobile,UPI,0
TXN00004392,USER2810,2024-10-04 21:28:46,55540.63,Groceries,Delhi,5,0,0,0,Mobile,Wallet,0
TXN00004393,USER5566,2024-04-29 04:40:46,50992.76,Healthcare,Madhya Pradesh,10,4,0,0,Mobile,UPI,0
TXN00004394,USER2909,2024-01-21 09:26:46,35725.08,Groceries,West Bengal,8,0,0,0,Desktop,UPI,0
TXN00004395,USER7364,2024-08-05 06:48:46,66315.86,Food,Goa,7,0,0,0,Desktop,Wallet,0
TXN00004396,USER3581,2024-10-01 05:50:46,9604.77,Bills,Haryana,19,0,0,0,Tablet,Card,0
TXN00004397,USER1691,2024-08-24 02:38:46,62237.91,Fashion,Chhattisgarh,23,3,0,0,Mobile,UPI,0
TXN00004398,USER1931,2024-01-09 07:04:46,21254.43,Groceries,Himachal Pradesh,19,0,0,0,Mobile,UPI,0
TXN00004399,USER8910,2024-07-11 23:03:46,12982.56,Education,Uttar Pradesh,14,0,1,0,Desktop,UPI,0
TXN00004400,USER7382,2024-01-15 14:02:46,90969.86,Electronics,Karnataka,20,3,0,0,Mobile,UPI,0
TXN00004401,USER4406,2024-07-05 14:20:46,46033.6,Bills,Madhya Pradesh,10,4,0,0,Mobile,Wallet,0
TXN00004402,USER9339,2024-11-16 23:01:46,76365.35,Healthcare,Andhra Pradesh,14,1,0,0,Mobile,UPI,0
TXN00004403,USER2032,2024-08-31 16:44:46,9002.78,Entertainment,Gujarat,22,1,1,1,Mobile,UPI,0
TXN00004404,USER2311,2024-08-03 09:35:46,5840.74,Fashion,Goa,21,4,0,0,Mobile,UPI,0
TXN00004405,USER9579,2024-06-22 12:00:46,49535.74,Bills,Haryana,4,3,0,0,Mobile,UPI,0
TXN00004406,USER4121,2024-10-15 08:16:46,31623.56,Shopping,Arunachal Pradesh,15,0,1,0,Tablet,UPI,0
TXN00004407,USER2873,2024-09-04 17:55:46,590.24,Travel,Mizoram,1,1,0,0,Mobile,Wallet,0
TXN00004408,USER7781,2024-11-12 02:50:46,18411.14,Food,Mizoram,14,4,0,0,Mobile,UPI,0
TXN00004409,USER4748,2024-06-06 00:19:46,21955.67,Groceries,Nagaland,4,4,0,0,Mobile,UPI,0
TXN00004410,USER1277,2024-04-19 14:23:46,28921.78,Electronics,Rajasthan,14,0,0,0,Tablet,UPI,0
TXN00004411,USER2859,2024-09-21 07:21:46,87765.8,Fashion,Gujarat,22,4,0,0,Mobile,UPI,1
TXN00004412,USER6929,2024-11-19 16:11:46,42118.19,Travel,Manipur,10,3,0,0,Mobile,UPI,0
TXN00004413,USER7792,2024-09-29 12:01:46,67975.3,Others,Madhya Pradesh,5,3,1,0,Mobile,Wallet,0
TXN00004414,USER5713,2024-09-12 06:22:46,1937.77,Food,Tripura,5,1,0,0,Mobile,UPI,0
TXN00004415,USER5675,2024-09-23 06:56:46,81411.18,Food,Punjab,4,2,1,0,Mobile,UPI,0
TXN00004416,USER2170,2024-08-24 07:04:46,24108.86,Groceries,Delhi,0,4,0,0,Mobile,Wallet,0
TXN00004417,USER9681,2024-12-04 02:11:46,30973.03,Fashion,Tripura,19,3,0,0,Mobile,UPI,0
TXN00004418,USER6308,2024-08-30 08:16:46,4621.12,Groceries,Maharashtra,6,0,0,0,Tablet,Wallet,0
TXN00004419,USER3462,2024-03-06 02:32:46,41028.32,Bills,Uttarakhand,15,0,0,0,Mobile,UPI,0
TXN00004420,USER1287,2024-10-07 10:12:46,85272.42,Electronics,Manipur,16,2,0,1,Mobile,Wallet,0
TXN00004421,USER6953,2024-11-25 01:33:46,37935.55,Healthcare,Assam,14,2,0,0,Mobile,Card,0
TXN00004422,USER5282,2024-06-22 05:55:46,90869.67,Healthcare,West Bengal,19,2,0,0,Mobile,Wallet,0
TXN00004423,USER2907,2024-07-13 03:20:46,86758.02,Others,Goa,21,0,0,0,Mobile,UPI,0
TXN00004424,USER2161,2024-10-16 01:07:46,6289.9,Shopping,Himachal Pradesh,9,4,0,0,Tablet,UPI,0
TXN00004425,USER1129,2024-07-28 04:42:46,30596.67,Fashion,Uttarakhand,7,3,0,0,Tablet,UPI,0
TXN00004426,USER7337,2024-09-09 15:28:46,91050.69,Fashion,Maharashtra,22,0,0,0,Mobile,UPI,0
TXN00004427,USER3363,2024-11-07 10:19:46,3077.91,Food,Delhi,8,3,0,0,Desktop,Card,0
TXN00004428,USER9151,2024-05-30 10:08:46,76604.25,Travel,Meghalaya,22,2,0,0,Mobile,UPI,0
TXN00004429,USER6983,2024-04-21 18:21:46,90652.16,Bills,Mizoram,18,1,0,0,Desktop,Wallet,0
TXN00004430,USER1143,2024-02-01 04:50:46,77072.09,Others,Kerala,9,4,0,0,Mobile,UPI,0
TXN00004431,USER9207,2024-05-03 06:42:46,74407.05,Entertainment,Bihar,19,2,0,0,Desktop,Wallet,0
TXN00004432,USER8469,2024-08-07 19:32:46,84351.24,Education,Chhattisgarh,2,2,0,0,Tablet,UPI,0
TXN00004433,USER1244,2024-07-07 09:43:46,66612.38,Others,Karnataka,10,3,0,0,Mobile,Wallet,0
TXN00004434,USER1926,2024-06-08 23:20:46,42367.31,Entertainment,Sikkim,10,0,0,0,Mobile,Wallet,0
TXN00004435,USER4178,2024-09-27 23:26:46,6369.28,Groceries,Karnataka,7,1,0,0,Mobile,UPI,0
TXN00004436,USER3176,2024-06-05 05:59:46,78817.95,Electronics,Haryana,9,4,0,0,Mobile,Wallet,0
TXN00004437,USER6002,2024-06-30 03:41:46,90534.84,Food,West Bengal,8,1,0,0,Mobile,UPI,0
TXN00004438,USER1886,2024-12-26 01:13:46,51207.49,Education,Nagaland,9,2,0,0,Desktop,UPI,0
TXN00004439,USER9532,2024-10-05 03:54:46,53297.8,Bills,Goa,9,1,0,0,Desktop,UPI,0
TXN00004440,USER4398,2024-11-09 01:19:46,40388.37,Fashion,Gujarat,17,4,0,0,Mobile,UPI,0
TXN00004441,USER9497,2024-04-14 00:24:46,85702.57,Groceries,Goa,4,2,0,0,Mobile,Wallet,0
TXN00004442,USER3654,2024-03-31 03:55:46,1578.85,Travel,Maharashtra,4,4,0,0,Mobile,UPI,0
TXN00004443,USER8392,2024-04-07 17:50:46,62492.4,Education,Punjab,6,1,0,0,Mobile,Wallet,0
TXN00004444,USER2371,2024-02-24 08:12:46,90750.57,Food,Goa,19,2,0,0,Mobile,UPI,0
TXN00004445,USER8135,2024-08-14 02:28:46,10411.91,Shopping,Bihar,19,2,0,0,Desktop,UPI,0
TXN00004446,USER1320,2024-07-17 23:13:46,95920.54,Others,Tripura,7,4,1,0,Mobile,UPI,0
TXN00004447,USER5654,2024-09-18 01:10:46,96771.05,Shopping,Madhya Pradesh,16,0,0,0,Mobile,UPI,0
TXN00004448,USER6300,2024-12-05 15:25:46,92985.92,Education,Mizoram,5,2,0,0,Tablet,UPI,0
TXN00004449,USER7761,2024-07-23 13:11:46,46308.35,Food,Kerala,12,4,0,0,Mobile,UPI,0
TXN00004450,USER7854,2024-02-18 11:31:46,38358.7,Bills,Himachal Pradesh,12,4,0,0,Mobile,Wallet,0
TXN00004451,USER6505,2024-01-29 02:13:46,70624.18,Food,Uttarakhand,12,4,0,0,Mobile,Wallet,0
TXN00004452,USER7553,2024-11-14 14:20:46,31937.15,Others,Punjab,15,0,0,0,Mobile,UPI,0
TXN00004453,USER5042,2024-10-09 16:54:46,6927.58,Entertainment,Assam,1,3,0,1,Mobile,UPI,0
TXN00004454,USER8498,2024-03-01 01:32:46,90152.07,Electronics,Karnataka,4,2,1,0,Desktop,UPI,0
TXN00004455,USER7636,2024-11-29 10:23:46,63522.12,Food,Chhattisgarh,9,1,0,0,Desktop,Wallet,0
TXN00004456,USER8362,2024-12-23 05:58:46,20794.73,Entertainment,Assam,9,4,0,1,Tablet,Wallet,0
TXN00004457,USER1011,2024-09-02 07:38:46,1939.02,Fashion,Mizoram,10,1,0,0,Mobile,Card,0
TXN00004458,USER1194,2024-04-11 15:15:46,72379.25,Bills,Telangana,19,4,0,0,Mobile,Card,0
TXN00004459,USER3537,2024-02-27 08:14:46,85294.71,Fashion,Himachal Pradesh,23,4,0,0,Tablet,Wallet,1
TXN00004460,USER3842,2024-09-11 12:02:46,40624.19,Fashion,Goa,8,2,0,0,Tablet,Wallet,0
TXN00004461,USER3229,2024-10-07 05:54:46,8181.73,Bills,Nagaland,12,0,0,0,Mobile,UPI,0
TXN00004462,USER4009,2024-10-18 10:28:46,64897.26,Bills,Delhi,12,0,0,0,Mobile,UPI,0
TXN00004463,USER8984,2024-02-02 11:11:46,29763.21,Fashion,Goa,1,1,0,0,Mobile,UPI,0
TXN00004464,USER3077,2024-01-09 04:57:46,14480.28,Fashion,Goa,4,3,0,0,Mobile,UPI,0
TXN00004465,USER8845,2024-04-23 21:47:46,51088.62,Food,Sikkim,4,0,1,0,Tablet,UPI,0
TXN00004466,USER4867,2024-10-29 09:11:46,48236.19,Education,Jharkhand,11,0,0,0,Mobile,UPI,0
TXN00004467,USER5873,2024-05-01 10:08:46,51725.36,Others,Karnataka,19,3,0,0,Tablet,UPI,0
TXN00004468,USER9635,2024-03-22 18:05:46,82410.84,Bills,Maharashtra,7,0,0,0,Mobile,Card,0
TXN00004469,USER1297,2024-03-14 06:31:46,48506.13,Groceries,Kerala,5,2,0,0,Tablet,Card,0
TXN00004470,USER6856,2024-12-13 17:23:46,90064.0,Education,Tripura,17,2,1,0,Mobile,UPI,0
TXN00004471,USER2015,2024-06-03 12:40:46,84196.88,Education,Punjab,7,1,0,0,Mobile,Card,0
TXN00004472,USER2384,2024-09-23 03:45:46,65146.48,Fashion,Nagaland,20,1,0,1,Mobile,UPI,0
TXN00004473,USER9745,2024-07-21 12:50:46,5779.5,Healthcare,Telangana,22,1,0,0,Mobile,Wallet,0
TXN00004474,USER3350,2024-03-21 06:11:46,86507.94,Education,Sikkim,19,2,0,0,Mobile,Card,0
TXN00004475,USER2269,2024-08-17 08:55:46,90566.65,Fashion,Manipur,1,1,1,0,Mobile,UPI,0
TXN00004476,USER2260,2024-05-23 20:51:46,37567.21,Others,Jharkhand,9,1,0,0,Desktop,UPI,0
TXN00004477,USER8701,2024-10-18 10:10:46,52662.56,Healthcare,Andhra Pradesh,19,2,0,0,Mobile,Wallet,0
TXN00004478,USER9376,2024-01-12 20:26:46,28173.96,Fashion,Manipur,5,3,0,0,Mobile,UPI,0
TXN00004479,USER5563,2024-08-23 12:46:46,1570.16,Groceries,Sikkim,4,1,0,0,Mobile,UPI,0
TXN00004480,USER7897,2024-09-02 06:17:46,47997.16,Bills,Arunachal Pradesh,15,0,0,0,Mobile,Wallet,0
TXN00004481,USER6672,2024-03-21 05:26:46,13022.96,Bills,Punjab,2,2,0,0,Mobile,UPI,0
TXN00004482,USER6593,2024-07-13 01:34:46,18414.14,Education,Arunachal Pradesh,22,3,0,0,Mobile,Wallet,0
TXN00004483,USER7155,2024-07-02 06:11:46,48123.01,Shopping,Bihar,3,0,0,0,Mobile,UPI,0
TXN00004484,USER6543,2024-11-01 16:23:46,86717.13,Food,Tamil Nadu,0,0,0,0,Mobile,UPI,0
TXN00004485,USER8240,2024-12-14 01:37:46,84478.8,Shopping,Telangana,13,4,0,0,Mobile,Card,0
TXN00004486,USER5683,2024-02-08 05:40:46,96510.34,Fashion,Maharashtra,13,3,0,0,Mobile,UPI,0
TXN00004487,USER2881,2024-05-26 10:28:46,48319.79,Healthcare,Odisha,23,4,0,0,Desktop,UPI,0
TXN00004488,USER9713,2024-12-25 03:19:46,55245.69,Electronics,Maharashtra,18,2,0,0,Tablet,Wallet,0
TXN00004489,USER4809,2024-09-19 07:04:46,82229.41,Healthcare,Madhya Pradesh,5,3,0,0,Mobile,UPI,0
TXN00004490,USER6807,2024-08-18 16:55:46,69997.37,Electronics,Andhra Pradesh,11,4,0,0,Mobile,UPI,0
TXN00004491,USER5883,2024-12-27 05:37:46,18363.93,Entertainment,Jharkhand,17,2,0,0,Mobile,Wallet,0
TXN00004492,USER8206,2024-06-09 14:10:46,39877.66,Healthcare,Maharashtra,8,1,0,0,Mobile,UPI,0
TXN00004493,USER5155,2024-04-06 16:10:46,92923.01,Fashion,Mizoram,19,0,0,0,Mobile,Wallet,0
TXN00004494,USER5673,2024-07-30 00:58:46,14698.1,Fashion,Uttar Pradesh,22,2,1,0,Mobile,UPI,1
TXN00004495,USER2409,2024-10-10 17:30:46,21014.7,Healthcare,Meghalaya,12,3,0,0,Mobile,Wallet,0
TXN00004496,USER6197,2024-09-20 07:47:46,40125.94,Fashion,Manipur,18,0,0,0,Desktop,UPI,0
TXN00004497,USER8452,2024-05-29 11:23:46,93993.43,Fashion,Karnataka,12,0,0,0,Mobile,UPI,0
TXN00004498,USER9718,2024-03-02 03:36:46,11470.43,Food,Tamil Nadu,18,2,0,0,Mobile,Wallet,0
TXN00004499,USER3172,2024-09-07 19:01:46,67326.94,Food,Kerala,18,1,0,0,Mobile,UPI,0
TXN00004500,USER1279,2024-09-07 13:11:46,13299.04,Education,Andhra Pradesh,20,2,1,0,Desktop,Wallet,0
TXN00004501,USER4977,2024-05-09 14:15:46,52497.65,Food,Assam,9,4,0,0,Mobile,UPI,0
TXN00004502,USER3669,2024-10-16 20:49:46,53702.69,Shopping,Karnataka,5,4,0,0,Tablet,UPI,0
TXN00004503,USER8825,2024-11-25 22:00:46,4358.35,Shopping,Rajasthan,2,4,0,0,Mobile,UPI,0
TXN00004504,USER4981,2024-10-21 09:51:46,95416.37,Shopping,Karnataka,15,3,0,0,Tablet,UPI,0
TXN00004505,USER5769,2024-07-31 21:50:46,80681.6,Groceries,Chhattisgarh,8,2,0,0,Mobile,UPI,0
TXN00004506,USER6247,2024-06-25 02:53:46,30355.13,Bills,Manipur,16,0,0,0,Mobile,UPI,0
TXN00004507,USER5427,2024-12-03 18:11:46,13149.37,Healthcare,Uttarakhand,22,3,0,0,Mobile,Card,0
TXN00004508,USER7135,2024-10-28 07:38:46,34628.11,Travel,Punjab,8,4,0,0,Tablet,UPI,0
TXN00004509,USER6573,2024-10-31 13:31:46,89438.23,Bills,Telangana,4,3,0,0,Desktop,UPI,0
TXN00004510,USER5131,2024-11-02 01:05:46,13355.09,Food,Meghalaya,18,0,0,0,Tablet,Wallet,0
TXN00004511,USER8189,2024-02-13 14:17:46,34996.78,Others,Assam,14,3,0,0,Mobile,UPI,0
TXN00004512,USER5535,2024-07-18 18:25:46,49481.01,Electronics,Haryana,9,1,0,0,Mobile,Wallet,0
TXN00004513,USER3776,2024-05-01 13:18:46,3385.14,Electronics,Meghalaya,3,4,0,0,Mobile,Card,0
TXN00004514,USER8697,2024-10-08 22:43:46,26876.57,Entertainment,Meghalaya,23,2,0,0,Mobile,UPI,0
TXN00004515,USER9386,2024-09-17 12:01:46,59603.83,Food,Sikkim,11,4,0,0,Mobile,UPI,0
